dataset,missing_rate,method,rmse,mae,n_points,imputed_csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.4,SVD-KNN-Hankel,76817729.12749298,69836556.83970138,18,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr40_SVD-KNN-Hankel_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.4,Kalman,300454618.893921,161712866.53848705,18,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr40_Kalman_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.4,ARIMA,87009230.44224283,69459479.73278938,18,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr40_ARIMA_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.4,HoltWinters,74300433.15793623,64000779.158512115,18,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr40_HoltWinters_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.4,Linear,68116283.38596053,60053242.243634254,18,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr40_Linear_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.4,KNN-Sklearn,72393251.76134792,62393572.35810912,18,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr40_KNN-Sklearn_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.4,Spline,96033209.30495495,79984016.0470482,18,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr40_Spline_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.4,Mean,72393251.76134792,62393572.35810912,18,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr40_Mean_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.4,LOCF,91820598.25505438,74199613.97280091,18,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr40_LOCF_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,SVD-KNN,94667890.4710013,66918055.501280904,12,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_SVD-KNN_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,SVD-KNN-Hankel,71651309.80270466,55662723.24533236,12,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_SVD-KNN-Hankel_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,Kalman,832434411.561724,503841587.2666251,12,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_Kalman_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,ARIMA,62750062.97903471,45616095.854306936,12,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_ARIMA_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,HoltWinters,81923354.35462338,65156720.78959566,12,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_HoltWinters_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,Linear,76243756.3786837,50199487.43688724,12,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_Linear_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,KNN-Sklearn,61171681.469661064,41442827.16011015,12,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_KNN-Sklearn_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,Spline,229817315.8952344,138400794.5614721,12,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_Spline_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,Mean,61171681.469661064,41442827.16011015,12,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_Mean_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,LOCF,64506951.38536252,46783583.506331705,12,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_LOCF_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.4,SVD-KNN,147075303.5032329,87286232.97917704,14,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr40_SVD-KNN_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.4,SVD-KNN-Hankel,155619448.62861213,80574671.2672619,14,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr40_SVD-KNN-Hankel_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.4,Kalman,446238171.00329757,312275499.8611333,14,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr40_Kalman_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.4,ARIMA,176984150.7242741,105717228.12412894,14,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr40_ARIMA_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.4,HoltWinters,155538005.64937234,92433633.2033271,14,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr40_HoltWinters_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.4,Linear,168125351.717544,96502613.17521368,14,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr40_Linear_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.4,KNN-Sklearn,147970415.86708492,84295161.7195202,14,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr40_KNN-Sklearn_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.4,Spline,208754811.75131348,146145055.4567274,14,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr40_Spline_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.4,Mean,147970415.86708492,84295161.7195202,14,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr40_Mean_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.4,LOCF,196721488.79242823,125491999.01862028,14,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr40_LOCF_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,SVD-KNN,18224859.635692935,14461504.120430255,69,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,SVD-KNN-Hankel,18036110.327249255,13740095.022791164,69,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,Kalman,150873829.3354469,63864287.01953222,69,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_Kalman_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,ARIMA,19897186.626916833,15699960.958617587,69,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_ARIMA_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,HoltWinters,17884180.467429206,13924012.483454412,69,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_HoltWinters_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,Linear,20443487.780661795,15414618.219112819,69,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_Linear_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,KNN-Sklearn,17040174.075268727,13154013.643492913,69,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,Spline,28449777.53088507,20478271.030662417,69,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_Spline_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,Mean,17040174.075268727,13154013.643492913,69,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_Mean_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,LOCF,19235305.509266164,15185236.949275363,69,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_LOCF_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.4,SVD-KNN,90963844.8501027,66595267.82699994,42,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr40_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.4,SVD-KNN-Hankel,83464431.83235054,59356992.81444697,42,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr40_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.4,Kalman,174568129.9852375,119962472.22128946,42,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr40_Kalman_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.4,ARIMA,91105017.59616078,69789178.13052607,42,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr40_ARIMA_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.4,HoltWinters,105733463.40017883,78315046.35984379,42,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr40_HoltWinters_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.4,Linear,91731795.58628647,67152954.45248894,42,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr40_Linear_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.4,KNN-Sklearn,83372066.92371678,62157673.586184084,42,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr40_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.4,Spline,119105383.55516946,96685885.25125,42,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr40_Spline_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.4,Mean,83372066.92371678,62157673.586184084,42,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr40_Mean_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.4,LOCF,99678605.92576976,77198170.99603173,42,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr40_LOCF_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,SVD-KNN,17380639.639126755,14881423.200247776,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,SVD-KNN-Hankel,16353281.22078159,13828754.266894316,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,Kalman,226312625.71918052,100507295.4586917,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_Kalman_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,ARIMA,18873350.30669905,15416607.675134854,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_ARIMA_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,HoltWinters,18129321.637493193,15536946.271207431,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_HoltWinters_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,Linear,18558892.607356455,15704092.262407405,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_Linear_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,KNN-Sklearn,16026034.344036669,13584724.79795095,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,Spline,20362632.99554608,17201161.538063478,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_Spline_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,Mean,16026034.344036669,13584724.79795095,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_Mean_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.4,LOCF,18338043.85769905,14528309.21,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr40_LOCF_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.4,SVD-KNN,51189817.94274284,38219918.24319769,72,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr40_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.4,SVD-KNN-Hankel,46460356.39553053,33812141.28831095,72,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr40_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.4,Kalman,165265202.06225595,91001527.67654954,72,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr40_Kalman_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.4,ARIMA,55786810.30657967,43119168.941938296,72,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr40_ARIMA_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.4,HoltWinters,50377832.68387626,37709411.37838981,72,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr40_HoltWinters_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.4,Linear,51558850.597834855,38126337.370416984,72,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr40_Linear_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.4,KNN-Sklearn,44244547.6158129,33495949.89049306,72,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr40_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.4,Spline,65019010.125316806,49984809.30959588,72,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr40_Spline_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.4,Mean,44244547.6158129,33495949.89049306,72,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr40_Mean_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.4,LOCF,59205858.68638636,45624610.19543474,72,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr40_LOCF_imputed.csv
